"sampleid","method","test_type","concentration","volume","yield"
2178,"BB","new",0.302,60,18.12
2179,"BB","new",0.264,60,15.84
2180,"BB","new",1.81,60,108.6
2181,"BB","new",0.146,60,8.76
2182,"BB","new",3.52,60,211.2
2183,"BB","new",1.58,60,94.8
2184,"BB","new",1.52,60,91.2
2185,"BB","new",4.72,60,283.2
2186,"BB","new",8.76,60,525.6
2187,"BB","new",0.132,60,7.92
2188,"BB","new",4.32,60,259.2
2189,"NBB","new",0.116,60,6.96
2190,"NBB","new",1.47,60,88.2
2191,"NBB","new",0.102,60,6.12
2192,"NBB","new",16.9,60,1014
2193,"NBB","new",4.32,60,259.2
2194,"NBB","new",6,60,360
2195,"BB","new",1.11,60,66.6
2196,"BB","new",10.5,60,630
2197,"BB","new",3.58,60,214.8
2198,"BB","new",4.52,60,271.2
2199,"BB","new",0.634,60,38.04
2200,"BB","new",2.5,60,150
2201,"BB","new",3.32,60,199.2
2202,"NBB","new",8.88,60,532.8
2203,"BB","new",6.62,65,430.3
2204,"BB","new",0.258,65,16.77
2205,"BB","new",2.58,65,167.7
2206,"BB","new",5.6,65,364
2207,"BB","new",1.71,65,111.15
2208,"BB","new",1.26,65,81.9
2209,"NBB","new",0.564,65,36.66
2210,"BB","new",1.31,65,85.15
2211,"BB","new",0.46,65,29.9
2212,"BB","new",1.63,65,105.95
2213,"BB","new",2.48,65,161.2
2214,"BB","new",5.68,65,369.2
2215,"BB","new",102,65,6630
2216,"BB","new",2.52,65,163.8
2217,"BB","new",1.63,65,105.95
2218,"BB","new",6.04,65,392.6
2219,"BB","new",0.16,65,10.4
2220,"BB","new",24.4,65,1586
2221,"BB","new",42.2,65,2743
2222,"NBB","new",43,65,2795
2223,"BB","new",0.154,65,10.01
2224,"BB","new",3.48,65,226.2
2225,"BB","new",6.4,65,416
2226,"BB","new",0.15,65,9.75
2227,"BB","new",6.02,65,391.3
2228,"BB","new",0.372,65,24.18
2229,"BB","new",2.42,65,157.3
2230,"BB","new",3.1,65,201.5
2231,"BB","new",9.14,60,548.4
2232,"NBB","new",8.06,60,483.6
2233,"BB","new",0.602,60,36.12
2234,"NBB","new",3.46,60,207.6
2235,"NBB","new",4.5,60,270
2236,"BB","new",3.48,60,208.8
2237,"BB","new",2.48,60,148.8
2238,"BB","new",5.18,60,310.8
2239,"NBB","new",0.114,60,6.84
2240,"NBB","new",17.8,60,1068
2241,"NBB","new",2.88,60,172.8
2242,"NBB","new",14.9,60,894
2243,"BB","new",1.04,60,62.4
2244,"NBB","new",19.7,60,1182
2245,"BB","new",9.52,60,571.2
2246,"BB","new",30.8,60,1848
2247,"BB","new",0.464,60,27.84
2248,"BB","new",0.506,60,30.36
2249,"BB","new",31.6,55,1738
2250,"BB","new",3.84,55,211.2
2251,"NBB","new",1.68,55,92.4
2252,"NBB","new",4.4,55,242
2253,"NBB","new",5.18,55,284.9
2254,"BB","new",10.9,60,654
2255,"BB","new",6.24,60,374.4
2256,"BB","new",9.1,60,546
2257,"NBB","new",11.5,60,690
2258,"BB","new",6.62,60,397.2
2259,"BB","new",0.29,60,17.4
2260,"BB","new",2.5,60,150
2261,"BB","new",0.62,60,37.2
2262,"BB","new",8.7,60,522
2263,"NBB","new",27.8,60,1668
2264,"BB","new",3.94,60,236.4
2265,"BB","new",46.2,60,2772
2266,"BB","new",6.2,60,372
2267,"BB","new",20.2,60,1212
2268,"BB","new",48,60,2880
2269,"BB","new",2.5,60,150
2270,"NBB","new",5.4,60,324
2271,"NBB","new",7.7,60,462
2272,"NBB","new",1.55,60,93
2273,"BB","new",0.938,60,56.28
2274,"BB","new",5.24,60,314.4
2275,"BB","new",4.62,60,277.2
2276,"BB","new",0.888,60,53.28
2277,"BB","new",5.64,60,338.4
2278,"BB","new",0.108,60,6.48
2279,"BB","new",2.46,60,147.6
2280,"BB","new",0.108,60,6.48
2281,"BB","new",0.156,60,9.36
2282,"BB","new",0.402,60,24.12
2283,"BB","new",32,60,1920
2284,"BB","new",0.57,60,34.2
2285,"BB","new",2.56,60,153.6
2286,"BB","new",5.92,60,355.2
2287,"BB","new",12.3,60,738
2288,"BB","new",0.438,60,26.28
2289,"NBB","new",11.4,60,684
2290,"BB","new",2.78,60,166.8
2291,"BB","new",10.7,60,642
2292,"BB","new",35.4,60,2124
2293,"BB","new",10.7,60,642
2294,"NBB","new",3.6,60,216
2295,"BB","new",3.72,60,223.2
2296,"BB","new",7.88,60,472.8
2297,"BB","new",2.82,60,169.2
2298,"BB","new",22.4,60,1344
2299,"BB","new",4.72,60,283.2
2300,"BB","new",14.7,60,882
2301,"BB","new",1.01,60,60.6
2302,"BB","new",6.08,60,364.8
2303,"BB","new",64.6,60,3876
2304,"NBB","new",0.352,60,21.12
2305,"BB","new",1.58,60,94.8
2306,"BB","new",4.8,60,288
2307,"BB","new",0.856,60,51.36
2308,"BB","new",2.9,60,174
2309,"NBB","new",7.1,60,426
2310,"NBB","new",4.74,60,284.4
2311,"BB","new",20,60,1200
2312,"BB","new",29.2,60,1752
2313,"BB","new",20.6,60,1236
2314,"BB","new",3.66,60,219.6
2315,"BB","new",3.84,60,230.4
2316,"BB","new",31.8,60,1908
2317,"NBB","new",0.694,60,41.64
2318,"BB","new",3.92,60,235.2
2319,"BB","new",3.26,60,195.6
2320,"BB","new",3.66,60,219.6
2321,"BB","new",2.26,60,135.6
2322,"NBB","new",0.494,60,29.64
2323,"BB","new",13.7,60,822
2324,"BB","new",27.4,60,1644
2325,"BB","new",0.28,60,16.8
2326,"BB","new",0.164,60,9.84
2327,"BB","new",8.22,60,493.2
2328,"BB","new",1.68,60,100.8
2329,"BB","new",3.32,60,199.2
2330,"BB","new",17.5,60,1050
2331,"NBB","new",1.3,60,78
2332,"BB","new",12.6,60,756
2333,"NBB","new",9.36,60,561.6
2334,"BB","new",21.6,60,1296
2335,"BB","new",18.8,60,1128
2336,"BB","new",0.922,60,55.32
2337,"BB","new",2.38,60,142.8
2338,"BB","new",22.8,60,1368
2339,"BB","new",37.8,60,2268
2340,"BB","new",4.14,60,248.4
2341,"BB","new",1.71,60,102.6
2342,"BB","new",1.47,60,88.2
2343,"BB","new",5.98,60,358.8
2344,"BB","new",30.6,60,1836
2345,"BB","new",5.74,60,344.4
2346,"BB","new",9.26,60,555.6
2347,"NBB","new",20.6,60,1236
2348,"NBB","new",2.28,60,136.8
2349,"NBB","new",12.8,60,768
2350,"NBB","new",28.6,60,1716
2351,"NBB","new",2.4,60,144
2352,"NBB","new",19,60,1140
2353,"NBB","new",22.2,60,1332
2354,"NBB","new",7.4,60,444
2355,"NBB","new",2.22,60,133.2
2356,"NBB","new",2.44,60,146.4
2357,"NBB","new",6.4,60,384
2358,"BB","new",1.66,60,99.6
2359,"BB","new",3.06,60,183.6
2360,"NBB","new",2.7,60,162
2361,"BB","new",11,60,660
2362,"BB","new",14.9,60,894
2363,"BB","new",7.32,60,439.2
2364,"NBB","new",6.9,60,414
2365,"NBB","new",7.08,60,424.8
2366,"NBB","new",20.4,60,1224
2367,"NBB","new",2.56,60,153.6
2368,"BB","new",36,60,2160
2369,"BB","new",1.09,60,65.4
2370,"BB","new",14,60,840
2371,"BB","new",18.8,60,1128
2372,"NBB","new",2.7,60,162
2373,"BB","new",27.4,60,1644
2374,"BB","new",10.2,60,612
2375,"BB","new",11.1,60,666
2376,"BB","new",32.4,60,1944
2377,"NBB","new",12.1,60,726
2378,"NBB","new",0.83,60,49.8
2379,"NBB","new",26,60,1560
2380,"NBB","new",14,60,840
2381,"NBB","new",10.6,60,636
2382,"NBB","new",42.6,60,2556
2383,"NBB","new",16.2,60,972
2384,"NBB","new",23,60,1380
2385,"NBB","new",16.3,60,978
2386,"NBB","new",13.9,60,834
2387,"NBB","new",3.02,60,181.2
2388,"NBB","new",48.6,60,2916
2389,"BB","new",48.8,60,2928
2390,"NBB","new",28.8,60,1728
2391,"NBB","new",0.1,60,6
2392,"NBB","new",11.2,60,672
2393,"BB","new",32.2,60,1932
2394,"NBB","new",9.64,60,578.4
2395,"BB","new",40.4,60,2424
2396,"BB","new",17.7,60,1062
2397,"NBB","new",12.6,60,756
2398,"NBB","new",2.46,60,147.6
2399,"NBB","new",5.38,60,322.8
2400,"NBB","new",0.13,60,7.8
2401,"BB","new",21.8,60,1308
2402,"BB","new",57.6,60,3456
2403,"BB","new",10.2,60,612
2404,"BB","new",17.9,60,1074
2405,"BB","new",32.6,60,1956
2406,"BB","new",4.56,60,273.6
2407,"BB","new",10.4,60,624
2408,"BB","new",37,60,2220
2409,"BB","new",27.8,60,1668
2410,"BB","new",17.1,60,1026
2411,"BB","new",0.484,60,29.04
2412,"BB","new",2.08,60,124.8
2413,"BB","new",17.5,60,1050
2414,"BB","new",0.258,60,15.48
2415,"BB","new",5.32,60,319.2
2416,"BB","new",0.244,60,14.64
2417,"NBB","new",4.56,60,273.6
2418,"BB","new",75.4,60,4524
2419,"BB","new",4.6,60,276
2420,"NBB","new",3,60,180
2421,"BB","new",14.7,60,882
2422,"NBB","new",10.7,60,642
2423,"BB","new",18,60,1080
2424,"BB","new",19.7,60,1182
2425,"BB","new",23.6,60,1416
2426,"NBB","new",1.22,60,73.2
2427,"NBB","new",1.3,60,78
2428,"NBB","new",4.64,60,278.4
2429,"NBB","new",13.2,60,792
2430,"NBB","new",9.06,60,543.6
2431,"NBB","new",3.18,60,190.8
2432,"NBB","new",19.6,60,1176
2433,"NBB","new",15.6,60,936
2434,"BB","new",2.04,60,122.4
2435,"NBB","new",0.276,60,16.56
2436,"NBB","new",2.9,60,174
2437,"NBB","new",4.44,60,266.4
2438,"NBB","new",4.38,60,262.8
2439,"NBB","new",14.6,60,876
2440,"BB","new",42.6,60,2556
2441,"NBB","new",2.14,60,128.4
2442,"BB","new",0.356,60,21.36
2443,"NBB","new",4.78,60,286.8
2444,"BB","new",2.34,60,140.4
2445,"NBB","new",0.9,60,54
2446,"NBB","new",21.2,60,1272
2447,"NBB","new",34.2,60,2052
2448,"BB","new",8.18,60,490.8
2449,"NBB","new",2.14,60,128.4
2450,"BB","new",26.2,60,1572
2451,"NBB","new",5.2,60,312
2452,"NBB","new",3.76,60,225.6
2453,"BB","new",27.2,60,1632
2454,"BB","new",40.4,60,2424
2455,"NBB","new",3.6,60,216
2456,"NBB","new",7.66,60,459.6
2457,"NBB","new",3.28,60,196.8
2458,"BB","new",5.1,60,306
2459,"BB","new",50,60,3000
2460,"BB","new",82.2,60,4932
2461,"BB","new",4.98,60,298.8
2462,"BB","new",38.4,60,2304
2463,"NBB","new",1.71,60,102.6
2464,"BB","new",4,60,240
2465,"NBB","new",3.74,60,224.4
2466,"NBB","new",4.56,60,273.6
2467,"NBB","new",8,60,480
2468,"BB","new",41.2,60,2472
2469,"BB","new",29.6,65,1924
2470,"BB","new",10.7,65,695.5
2471,"BB","new",3.02,65,196.3
2472,"BB","new",7.76,65,504.4
2473,"BB","new",16.8,65,1092
2474,"BB","new",73.6,65,4784
2475,"NBB","new",3.86,65,250.9
2476,"NBB","new",1.99,65,129.35
2477,"NBB","new",2.68,65,174.2
2478,"NBB","new",4.92,65,319.8
2479,"BB","new",48,65,3120
2480,"BB","new",67,65,4355
2481,"NBB","new",2.62,65,170.3
2482,"BB","new",20,65,1300
2483,"BB","new",11.2,65,728
2484,"BB","new",0.482,65,31.33
2485,"BB","new",2.4,65,156
2486,"BB","new",26.4,65,1716
2487,"BB","new",0.276,65,17.94
2488,"BB","new",5.82,65,378.3
2489,"BB","new",1.51,65,98.15
2490,"BB","new",9.5,65,617.5
2491,"BB","new",0.394,60,23.64
2492,"BB","new",0.324,60,19.44
2493,"NBB","new",0.126,60,7.56
2494,"NBB","new",1.72,60,103.2
2495,"BB","new",0.79,60,47.4
2496,"NBB","new",0.22,60,13.2
2497,"BB","new",0.23,60,13.8
2498,"NBB","new",1.06,60,63.6
2499,"NBB","new",2.28,60,136.8
2500,"BB","new",0.326,60,19.56
2501,"BB","new",7.22,60,433.2
2502,"NBB","new",0.194,60,11.64
2503,"BB","new",11.5,60,690
2504,"BB","new",0.106,60,6.36
2505,"NBB","new",5.12,60,307.2
2506,"BB","new",5.3,60,318
2507,"BB","new",4.7,60,282
2508,"NBB","new",0.112,60,6.72
2509,"BB","new",0.364,60,21.84
2510,"BB","new",7.89,60,473.4
2511,"NBB","new",2.14,60,128.4
2512,"BB","new",4.24,60,254.4
2513,"NBB","new",14.3,60,858
2514,"BB","new",57,60,3420
2515,"BB","new",13,60,780
2516,"BB","new",27.4,60,1644
2517,"NBB","new",24.4,60,1464
2518,"NBB","new",24,60,1440
2519,"NBB","new",20,60,1200
2520,"NBB","new",8.86,60,531.6
2521,"NBB","new",4.64,60,278.4
2522,"BB","new",43.2,60,2592
2523,"NBB","new",1.84,60,110.4
2524,"NBB","new",13.6,60,816
2525,"NBB","new",18.8,60,1128
2526,"NBB","new",24.8,60,1488
2527,"BB","new",29.4,60,1764
2528,"BB","new",29.4,60,1764
2529,"NBB","new",3.22,60,193.2
2530,"BB","new",17.8,60,1068
2531,"BB","new",47.6,60,2856
2532,"NBB","new",0.8,60,48
2533,"BB","new",37,60,2220
2534,"BB","new",7.9,60,474
2535,"BB","new",24.4,60,1464
2536,"NBB","new",33.2,60,1992
2537,"NBB","new",19.5,60,1170
2538,"BB","new",34.4,60,2064
2539,"BB","new",41.6,60,2496
2540,"BB","new",5.6,60,336
2541,"NBB","new",20.6,60,1236
2542,"BB","new",10.6,60,636
2543,"BB","new",27.8,60,1668
2544,"NBB","new",8.68,60,520.8
2545,"NBB","new",3.38,60,202.8
2546,"NBB","new",5.02,60,301.2
2547,"NBB","new",2.32,60,139.2
2548,"BB","new",0.52,60,31.2
2549,"NBB","new",17.3,60,1038
2550,"BB","new",0.152,60,9.12
2551,"BB","new",17.2,60,1032
2552,"BB","new",3.32,60,199.2
2553,"BB","new",1.92,60,115.2
2554,"NBB","new",6.62,60,397.2
2555,"BB","new",3.54,60,212.4
2556,"BB","new",19.5,60,1170
2557,"BB","new",8.02,60,481.2
2558,"BB","new",0.21,60,12.6
2559,"BB","new",1.8,60,108
2560,"BB","new",2.62,60,157.2
2561,"BB","new",6.3,60,378
2562,"BB","new",26.6,60,1596
2563,"NBB","new",3.28,60,196.8
2564,"BB","new",4.34,60,260.4
2565,"BB","new",1.89,60,113.4
2566,"BB","new",0.476,60,28.56
2567,"BB","new",1.01,60,60.6
2568,"BB","new",5.38,60,322.8
2569,"BB","new",1.9,60,114
2570,"BB","new",28.6,60,1716
2571,"BB","new",10.1,60,606
2572,"BB","new",1.89,60,113.4
2573,"NBB","new",2.14,60,128.4
2574,"BB","new",16.4,60,984
2575,"BB","new",16.1,60,966
2576,"BB","new",7.86,60,471.6
2577,"BB","new",90.6,60,5436
2578,"BB","new",53.4,60,3204
2579,"BB","new",8.56,60,513.6
2580,"NBB","new",5.14,60,308.4
2581,"BB","new",6.76,60,405.6
2582,"BB","new",25.2,60,1512
2583,"NBB","new",3.12,60,187.2
2584,"NBB","new",7.56,60,453.6
2585,"NBB","new",5.5,60,330
2586,"BB","new",77.2,60,4632
2587,"BB","new",54.8,60,3288
2588,"BB","new",2.22,60,133.2
2589,"BB","new",40,60,2400
2590,"NBB","new",5,60,300
2591,"BB","new",1.07,60,64.2
2592,"NBB","new",0.381,60,22.86
2593,"BB","new",1.29,60,77.4
2594,"BB","new",4.28,60,256.8
2595,"BB","new",1.35,60,81
2596,"BB","new",7.74,60,464.4
2597,"BB","new",4.74,60,284.4
2598,"BB","new",4.86,60,291.6
2599,"BB","new",12.8,60,768
2600,"BB","new",23.6,60,1416
2601,"BB","new",4.52,60,271.2
2602,"BB","new",24.6,60,1476
2603,"BB","new",12.8,60,768
2604,"BB","new",34.6,60,2076
2605,"BB","new",0.188,60,11.28
2606,"BB","new",6.62,60,397.2
2607,"BB","new",11.2,60,672
2608,"NBB","new",0.72,60,43.2
2609,"NBB","new",4.16,60,249.6
2610,"NBB","new",10.5,60,630
2611,"BB","new",4.42,60,265.2
2612,"NBB","new",17.3,60,1038
2613,"BB","new",9.64,60,578.4
2614,"BB","new",21.8,60,1308
2615,"BB","new",22.2,60,1332
2616,"BB","new",6.88,60,412.8
2617,"BB","new",7.24,60,434.4
2618,"BB","new",29.8,60,1788
2619,"BB","new",34,60,2040
2620,"BB","new",5.26,60,315.6
2621,"BB","new",0.348,60,20.88
2622,"BB","new",0.668,60,40.08
2623,"BB","new",23.6,60,1416
2624,"BB","new",5.32,60,319.2
2625,"BB","new",1.61,60,96.6
2626,"BB","new",7.22,60,433.2
2627,"BB","new",8.82,60,529.2
2628,"BB","new",9.9,60,594
2629,"NBB","new",9.4,60,564
2630,"BB","new",12.4,60,744
2631,"BB","new",10.6,60,636
2632,"BB","new",10.3,60,618
2633,"BB","new",13.9,60,834
2634,"BB","new",7.14,60,428.4
2635,"BB","new",17.3,60,1038
2636,"BB","new",16.1,60,966
2637,"BB","new",28.6,60,1716
2638,"BB","new",15.1,60,906
2639,"BB","new",11.9,60,714
2640,"BB","new",9.1,60,546
2641,"BB","new",1.99,60,119.4
2642,"BB","new",12.8,60,768
2643,"NBB","new",10.9,60,654
2644,"NBB","new",9.08,60,544.8
2645,"BB","new",0.32,60,19.2
2646,"BB","new",0.2,60,12
2647,"BB","new",0.258,60,15.48
2648,"BB","new",7.38,60,442.8
2649,"BB","new",2.02,60,121.2
2650,"BB","new",13,60,780
2651,"BB","new",12.9,60,774
2652,"BB","new",4.04,60,242.4
2653,"BB","new",7.82,60,469.2
2654,"BB","new",2.58,60,154.8
2655,"BB","new",4.34,60,260.4
2656,"BB","new",2.08,60,124.8
2657,"BB","new",9.3,60,558
2658,"NBB","new",4.6,60,276
2659,"BB","new",12.4,60,744
2660,"BB","new",0.326,60,19.56
2661,"BB","new",3.64,60,218.4
2662,"BB","new",15.9,60,954
2663,"BB","new",1.62,60,97.2
2664,"BB","new",24.6,60,1476
2665,"BB","new",0.428,60,25.68
2666,"BB","new",3.42,60,205.2
2667,"BB","new",4.4,60,264
2668,"BB","new",4.96,60,297.6
2669,"BB","new",0.108,60,6.48
2670,"NBB","new",0.82,60,49.2
2671,"NBB","new",0.268,60,16.08
2672,"NBB","new",0.808,60,48.48
2673,"NBB","new",2.62,60,157.2
2674,"NBB","new",28.4,60,1704
2675,"BB","new",23.8,60,1428
2676,"NBB","new",12.1,60,726
2677,"NBB","new",23.6,60,1416
2678,"NBB","new",0.7,60,42
2679,"NBB","new",47.8,60,2868
2680,"NBB","new",2.38,60,142.8
2681,"NBB","new",0.11,60,6.6
2682,"BB","new",48.4,60,2904
2683,"NBB","new",10.1,60,606
2684,"NBB","new",29,60,1740
2685,"NBB","new",36.4,60,2184
2686,"NBB","new",5.564,60,333.84
2687,"BB","new",4.339,55,238.645
2688,"BB","new",25.784,55,1418.12
2689,"BB","new",11.644,55,640.42
2690,"BB","new",0.251,55,13.805
2691,"BB","new",2.588,55,142.34
2692,"BB","new",1.499,55,82.445
2693,"BB","new",0.391,55,21.505
2694,"BB","new",0.239,55,13.145
2695,"BB","new",1.966,55,108.13
2696,"BB","new",12.373,55,680.515
2697,"NBB","new",0.513,55,28.215
2698,"BB","new",13.791,55,758.505
2699,"BB","new",0.234,55,12.87
2700,"BB","new",0.6,55,33
2701,"BB","new",0.258,55,14.19
2702,"BB","new",61.05,55,3357.75
2703,"BB","new",14.845,55,816.475
2704,"BB","new",0.472,55,25.96
2705,"BB","new",7.2,60,432
2706,"BB","new",20.6,60,1236
2707,"BB","new",28.4,60,1704
2708,"BB","new",15.9,60,954
2709,"BB","new",27,60,1620
2710,"BB","new",26.4,60,1584
2711,"BB","new",13.9,60,834
2712,"BB","new",3.86,60,231.6
2713,"BB","new",17.4,60,1044
2714,"BB","new",20.2,60,1212
2715,"BB","new",10.5,60,630
2716,"BB","new",14.8,60,888
2717,"BB","new",30,60,1800
2718,"BB","new",1.14,60,68.4
2719,"BB","new",2.48,60,148.8
2720,"BB","new",5.6,60,336
2721,"BB","new",1.85,60,111
2722,"BB","new",4.92,60,295.2
2723,"BB","new",1.39,60,83.4
2724,"BB","new",3,60,180
2725,"BB","new",0.174,60,10.44
2726,"BB","new",34,60,2040
2727,"BB","new",1.6,60,96
2728,"BB","new",3.28,60,196.8
2729,"BB","new",16.5,60,990
2730,"BB","new",1.34,60,80.4
2731,"BB","new",1.39,60,83.4
2732,"BB","new",1.72,60,103.2
2733,"BB","new",25.6,60,1536
2734,"BB","new",4.94,60,296.4
2735,"BB","new",0.216,60,12.96
2736,"BB","new",4.74,60,284.4
2737,"BB","new",4.82,60,289.2
2738,"BB","new",11.2,60,672
2739,"BB","new",22.934,60,1376.04
2740,"BB","new",29.805,60,1788.3
2741,"BB","new",14.963,60,897.78
2742,"BB","new",23.865,60,1431.9
2743,"BB","new",60.813,60,3648.78
2744,"BB","new",1.746,60,104.76
2745,"BB","new",20.651,60,1239.06
2746,"BB","new",0.098,60,5.88
2747,"BB","new",3.849,60,230.94
2748,"BB","new",53.851,60,3231.06
2749,"BB","new",10.87,60,652.2
2750,"BB","new",37.942,60,2276.52
2751,"BB","new",10.092,60,605.52
2752,"BB","new",8.742,60,524.52
2753,"BB","new",0.743,60,44.58
2754,"BB","new",0.086,60,5.16
2755,"BB","new",2.704,60,162.24
2756,"BB","new",13.915,60,834.9
2757,"BB","new",0.682,60,40.92
2758,"BB","new",0.103,60,6.18
2759,"BB","new",25.222,60,1513.32
2760,"NBB","new",8.885,60,533.1
2761,"BB","new",0.079,60,4.74
2762,"BB","new",0.11,60,6.6
2763,"NBB","new",6.18,60,370.8
2764,"BB","new",1.24,60,74.4
2765,"NBB","new",11.1,60,666
2766,"NBB","new",2.16,60,129.6
2767,"NBB","new",4,60,240
2768,"NBB","new",8.8,60,528
2769,"BB","new",14,60,840
2770,"BB","new",0.186,60,11.16
2771,"BB","new",0.104,60,6.24
2772,"NBB","new",0.102,60,6.12
2773,"NBB","new",3.7,60,222
2774,"BB","new",0.206,60,12.36
2775,"NBB","new",5.82,60,349.2
2776,"BB","new",0.46,60,27.6
2777,"NBB","new",3.56,60,213.6
2778,"NBB","new",4.34,60,260.4
2779,"NBB","new",5.96,60,357.6
2780,"NBB","new",1.95,60,117
2781,"NBB","new",0.742,60,44.52
2782,"BB","new",10.6,60,636
2783,"BB","new",7.96,60,477.6
2784,"BB","new",1.83,60,109.8
2785,"BB","new",34.4,60,2064
2786,"NBB","new",0.956,60,57.36
2787,"BB","new",1.486,60,89.16
2788,"BB","new",1.329,60,79.74
2789,"BB","new",3.251,60,195.06
2790,"NBB","new",1.133,60,67.98
2791,"NBB","new",4.78,60,286.8
2792,"BB","new",7.42,60,445.2
2793,"BB","new",20.8,60,1248
2794,"BB","new",62,60,3720
2795,"BB","new",23,60,1380
2796,"BB","new",16.7,60,1002
2797,"NBB","new",52.6,60,3156
2798,"BB","new",37.6,60,2256
2799,"BB","new",7.8,60,468
2800,"NBB","new",0.55,60,33
2801,"BB","new",14,60,840
2802,"BB","new",60.2,60,3612
2803,"BB","new",11.2,65,728
2804,"NBB","new",4.78,65,310.7
2805,"NBB","new",19.8,65,1287
2806,"BB","new",41.6,65,2704
2807,"BB","new",18.9,65,1228.5
2808,"NBB","new",5.24,65,340.6
2809,"BB","new",36.4,65,2366
2810,"BB","new",0.816,65,53.04
2811,"BB","new",5.66,65,367.9
2812,"BB","new",6.88,65,447.2
2813,"BB","new",3.22,65,209.3
2814,"BB","new",35,65,2275
2815,"BB","new",0.584,65,37.96
2816,"BB","new",14.2,65,923
2817,"BB","new",1.75,65,113.75
2818,"BB","new",36.8,65,2392
2819,"BB","new",29,65,1885
2820,"BB","new",7.06,65,458.9
2821,"BB","new",10.5,65,682.5
2822,"BB","new",15.3,65,994.5
2823,"BB","new",31,65,2015
2824,"BB","new",11.327,65,736.255
2825,"BB","new",8.065,65,524.225
2826,"BB","new",87.781,65,5705.765
2827,"BB","new",4.191,65,272.415
2828,"BB","new",9.785,65,636.025
2829,"BB","new",16.607,65,1079.455
2830,"BB","new",0.851,65,55.315
2831,"BB","new",0.87,65,56.55
2832,"BB","new",26.4,65,1716
2833,"NBB","new",3.34,65,217.1
2834,"BB","new",20.8,65,1352
2835,"NBB","new",0.294,65,19.11
2836,"BB","new",30.4,65,1976
2837,"BB","new",72.6,65,4719
2838,"BB","new",8.76,65,569.4
2839,"BB","new",1.53,65,99.45
2840,"BB","new",20.2,65,1313
2841,"NBB","new",9.66,65,627.9
2842,"BB","new",4.76,65,309.4
2843,"BB","new",32,65,2080
2844,"NBB","new",4.74,65,308.1
2845,"NBB","new",2.72,65,176.8
2846,"NBB","new",2.58,65,167.7
2847,"BB","new",14.1,65,916.5
2848,"BB","new",13.6,65,884
2849,"BB","new",4.06,65,263.9
2850,"NBB","new",6.95,65,451.75
2851,"NBB","new",4.78,65,310.7
2852,"BB","new",16.1,65,1046.5
2853,"BB","new",1.18,65,76.7
2854,"BB","new",9.76,65,634.4
2855,"BB","new",8.54,65,555.1
2856,"BB","new",56.2,65,3653
2857,"NBB","new",2.9,65,188.5
2858,"BB","new",78.2,65,5083
2859,"BB","new",12.3,65,799.5
2860,"BB","new",12.4,65,806
2861,"BB","new",17.7,65,1150.5
2862,"BB","new",4.08,65,265.2
2863,"BB","new",21.2,65,1378
2864,"NBB","new",2.14,65,139.1
2865,"NBB","new",3.28,65,213.2
2866,"NBB","new",1.96,65,127.4
2867,"BB","new",38.2,65,2483
2868,"BB","new",10.9,65,708.5
2869,"BB","new",1.18,65,76.7
2870,"BB","new",0.486,65,31.59
2871,"BB","new",0.73,65,47.45
2872,"NBB","new",2.62,65,170.3
2873,"NBB","new",0.864,65,56.16
2874,"NBB","new",4.94,65,321.1
2875,"NBB","new",3.64,65,236.6
2876,"BB","new",20.8,65,1352
2877,"NBB","new",28.8,65,1872
2878,"NBB","new",21.2,65,1378
2879,"BB","new",4.08,65,265.2
2880,"BB","new",10.8,65,702
2881,"BB","new",49.6,65,3224
2882,"BB","new",60.2,65,3913
2883,"BB","new",60,60,3600
2884,"BB","new",17.6,60,1056
2885,"BB","new",33.4,60,2004
2886,"BB","new",19.6,60,1176
2887,"NBB","new",1.62,65,105.3
2888,"BB","new",0.184,65,11.96
2889,"BB","new",15,65,975
2890,"NBB","new",1.46,65,94.9
2891,"BB","new",20.4,65,1326
2892,"BB","new",5.86,65,380.9
2893,"NBB","new",4.4,65,286
2894,"BB","new",0.202,65,13.13
2895,"NBB","new",1.84,65,119.6
2896,"BB","new",9.48,60,568.8
2897,"BB","new",0.368,60,22.08
2898,"BB","new",0.81,60,48.6
2899,"BB","new",4.06,60,243.6
2900,"NBB","new",17.2,60,1032
2901,"BB","new",0.154,60,9.24
2902,"BB","new",0.332,60,19.92
2903,"NBB","new",15.9,60,954
2904,"BB","new",23.2,60,1392
2905,"NBB","new",5.54,60,332.4
2906,"BB","new",2.38,60,142.8
2907,"BB","new",12.5,60,750
2908,"NBB","new",0.408,60,24.48
2909,"NBB","new",13.3,65,864.5
2910,"NBB","new",6.46,65,419.9
2911,"NBB","new",2.68,65,174.2
2912,"BB","new",112,65,7280
2913,"NBB","new",4.42,65,287.3
2914,"NBB","new",25.2,65,1638
2915,"NBB","new",22.2,65,1443
2916,"BB","new",38,65,2470
2917,"BB","new",40,65,2600
2918,"BB","new",17.9,65,1163.5
2919,"BB","new",6.5,65,422.5
2920,"BB","new",18.7,65,1215.5
2921,"NBB","new",1.51,65,98.15
2922,"BB","new",4.64,65,301.6
2923,"NBB","new",2.14,65,139.1
2924,"NBB","new",0.102,65,6.63
2925,"NBB","new",9.9,65,643.5
2926,"BB","new",22.8,65,1482
2927,"BB","new",73.4,65,4771
2928,"BB","new",59.2,65,3848
2929,"NBB","new",26.6,65,1729
2930,"BB","new",27.2,65,1768
